#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/rodrigo/miniconda3/bin/metaphlan /mnt/HDDStorage/jsequeira/rodrigo/Datasets/Hom-5A_S13.fastq_output/Hom-5A_S13_humann_temp/tmptixv0n6k/tmpgrqmf_cb -t rel_ab -o /mnt/HDDStorage/jsequeira/rodrigo/Datasets/Hom-5A_S13.fastq_output/Hom-5A_S13_humann_temp/Hom-5A_S13_metaphlan_bugs_list.tsv --input_type fastq --bowtie2out /mnt/HDDStorage/jsequeira/rodrigo/Datasets/Hom-5A_S13.fastq_output/Hom-5A_S13_humann_temp/Hom-5A_S13_metaphlan_bowtie2.txt --nproc 12
#119461023 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Candidatus_Competibacteraceae|g__GGB38705|s__GGB38705_SGB102987	2|1224|1236||1400857||	0.18444	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27198|s__GGB27198_SGB39422	2157|28890|183925|2158|2159||	0.17863	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_insubricum	2|201174|1760|85007|1762|1866885|444597	0.17806	
k__Bacteria|p__Atribacterota|c__CFGB8897|o__OFGB8897|f__FGB8897|g__GGB26668|s__GGB26668_SGB76493	2|67818|||||	0.16374	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae|g__Tepidanaerobacter|s__Tepidanaerobacter_syntrophicus	2|1239|186801|2770089|2770092|499228|224999	0.15739	
k__Bacteria|p__Firmicutes|c__CFGB8935|o__OFGB8935|f__FGB8935|g__GGB26712|s__GGB26712_SGB38893	2|1239|||||	0.14186	
k__Bacteria|p__Firmicutes|c__CFGB9195|o__OFGB9195|f__FGB9195|g__GGB27161|s__GGB27161_SGB39379	2|1239|||||	0.1403	
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales|f__Coprothermobacteraceae|g__Coprothermobacter|s__Coprothermobacter_proteolyticus	2|2138240|2138243|2138246|2138247|68335|35786	0.13974	
k__Bacteria|p__Planctomycetes|c__CFGB45746|o__OFGB45746|f__FGB45746|g__GGB62382|s__GGB62382_SGB84554	2|203682|||||	0.12827	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_denitrificans	2|1224|28216|80840|80864|283|117506	0.12453	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans	2|1224|28216|80840|80864|12916|80878	0.12284	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB42739|o__OFGB42739|f__FGB42739|g__GGB47408|s__GGB47408_SGB102670	2|95818|||||	0.1198	
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharimonas|s__Candidatus_Saccharimonas_aalborgensis	2|95818||||1331051|1332188	0.11943	
k__Archaea|p__Euryarchaeota|c__CFGB76181|o__OFGB76181|f__FGB76181|g__GGB27196|s__GGB27196_SGB39419	2157|28890|||||	0.09825	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Aminiphilus|s__Aminiphilus_circumscriptus	2|508458|649775|649776|649777|290731|290732	0.09299	
k__Bacteria|p__Bacteroidetes|c__CFGB42248|o__OFGB42248|f__FGB42248|g__GGB46504|s__GGB46504_SGB64365	2|976|||||	0.09142	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Candidatus_Chazhemtobacteraceae|g__Candidatus_Chazhemtobacterium|s__Candidatus_Chazhemtobacterium_aquaticus	2||||2715733|2715734|2715735	0.09108	
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae|g__Methanothrix|s__Methanothrix_soehngenii	2157|28890|224756|2905377|143067|2222|2223	0.09086	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_osloensis	2|1224|1236|2887326|468|475|34062	0.08779	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_BoFeN1	2|1224|28216|80840|80864|12916|1231053	0.0867	
k__Bacteria|p__Firmicutes|c__CFGB4798|o__OFGB4798|f__FGB4798|g__GGB42087|s__GGB42087_SGB59228	2|1239|||||	0.07991	
k__Bacteria|p__Firmicutes|c__CFGB39903|o__OFGB39903|f__FGB39903|g__GGB41897|s__GGB41897_SGB58996	2|1239|||||	0.07806	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_paulum	2|201174|1760|85006|85023|33882|2707006	0.06946	
k__Bacteria|p__Tenericutes|c__CFGB9180|o__OFGB9180|f__FGB9180|g__GGB73886|s__GGB73886_SGB39359	2|544448|||||	0.06854	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Uruburuella|s__Uruburuella_suis	2|1224|28216|206351|481|299568|252130	0.06535	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB42170|s__GGB42170_SGB59318	2|1239|186801|186802|186803||	0.06113	
k__Bacteria|p__Chloroflexi|c__CFGB39849|o__OFGB39849|f__FGB39849|g__GGB41812|s__GGB41812_SGB58908	2|200795|||||	0.06092	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_graminisolvens	2|976|200643|171549|815|816|477666	0.05962	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB75672|s__GGB75672_SGB103056	2|1224|28216||||	0.0583	
k__Bacteria|p__Bacteroidetes|c__CFGB24433|o__OFGB24433|f__FGB24433|g__GGB46510|s__GGB46510_SGB64371	2|976|||||	0.05829	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae|g__GGB23723|s__GGB23723_SGB35427	2|976|200643|1970189|558415||	0.05318	
k__Bacteria|p__Firmicutes|c__CFGB8978|o__OFGB8978|f__FGB8978|g__GGB26780|s__GGB26780_SGB38965	2|1239|||||	0.05306	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis	2|1239|186801|186802|186804|1501226|1776391	0.0509	
k__Archaea|p__Euryarchaeota|c__CFGB38|o__OFGB38|f__FGB38|g__GGB50|s__GGB50_SGB67	2157|28890|||||	0.04988	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB75650|s__GGB75650_SGB103080	2|1224|28216||||	0.04911	
k__Bacteria|p__Proteobacteria|c__CFGB14846|o__OFGB14846|f__FGB14846|g__GGB44392|s__GGB44392_SGB61810	2|1224|||||	0.04853	
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae|g__GGB41779|s__GGB41779_SGB58871	2|203691|203692|136|2845253||	0.04762	
k__Bacteria|p__Atribacterota|c__Atribacteria|o__Atribacterales|f__Atribacteraceae|g__Atribacter|s__Atribacter_laminatus	2|67818|2847774|2847775|2847776|2847777|2847778	0.04659	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__Petrimonas|s__Petrimonas_mucosa	2|976|200643|171549|2005520|307628|1642646	0.04607	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB44594|s__GGB44594_SGB62042	2|1224|1236|135614|32033||	0.04366	
k__Bacteria|p__Bacteroidetes|c__CFGB7709|o__OFGB7709|f__FGB7709|g__GGB46555|s__GGB46555_SGB64420	2|976|||||	0.0436	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae|g__Nakamurella|s__Nakamurella_multipartita	2|201174|1760|1643684|85031|53460|53461	0.04147	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia_oryzae	2|1224|28216|80840|80864|219181|2109914	0.03796	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Rivicola|s__Rivicola_pingtungensis	2|1224|28216|206351|481|1649488|1054498	0.03513	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Macellibacteroides|s__Macellibacteroides_fermentans	2|976|200643|171549|171551|1159323|879969	0.03433	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Micropruina|s__Micropruina_glycogenica	2|201174|1760|85009|85015|116071|75385	0.03059	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__GGB71847|s__GGB71847_SGB98848	2|201174|1760|85009|31957||	0.02964	
k__Bacteria|p__Bacteroidetes|c__CFGB76561|o__OFGB76561|f__FGB76561|g__GGB67319|s__GGB67319_SGB91067	2|976|||||	0.02931	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_terpenica	2|1224|28216|206389|2008794|33057|76113	0.02696	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB45215|s__GGB45215_SGB62735	2|1239|186801|186802|186803||	0.02561	
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Aliarcobacter|s__Aliarcobacter_cryaerophilus	2|1224|29547|213849|2808963|2321111|28198	0.02467	
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Microthrixaceae|g__Candidatus_Microthrix|s__Candidatus_Microthrix_SGB36776	2|201174|84992|84993|1798913|41949|	0.02416	
k__Bacteria|p__Bacteroidetes|c__CFGB36012|o__OFGB36012|f__FGB36012|g__GGB35206|s__GGB35206_SGB49925	2|976|||||	0.02325	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Acetomicrobium|s__Acetomicrobium_sp_S15_DSM_107314	2|508458|649775|649776|649777|49894|2529858	0.02289	
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_caeni	2|976|117743|200644|2762318|501783|2004710	0.02222	
k__Bacteria|p__Proteobacteria|c__CFGB11081|o__OFGB11081|f__FGB11081|g__GGB46283|s__GGB46283_SGB64057	2|1224|||||	0.02174	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB55573	2|201174|1760|85006|85023|33882|	0.02156	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Brachymonas|s__Brachymonas_chironomi	2|1224|28216|80840|80864|28219|491919	0.02088	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__GGB32865|s__GGB32865_SGB61406	2|201174|1760|85011|2062||	0.01709	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis	2|1239|91061|186826|1300|1301|1307	0.01681	
k__Bacteria|p__Synergistetes|c__CFGB15867|o__OFGB15867|f__FGB15867|g__GGB44170|s__GGB44170_SGB82842	2|508458|||||	0.01585	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB44434|s__GGB44434_SGB61856	2|1224|28216|80840|80864||	0.01515	
k__Bacteria|p__Proteobacteria|c__CFGB26025|o__OFGB26025|f__FGB26025|g__GGB43049|s__GGB43049_SGB60289	2|1224|||||	0.0149	
k__Bacteria|p__Bacteroidetes|c__CFGB75933|o__OFGB75933|f__FGB75933|g__GGB46599|s__GGB46599_SGB64468	2|976|||||	0.01488	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB47467|o__OFGB47467|f__FGB47467|g__GGB67138|s__GGB67138_SGB90854	2|95818|||||	0.01448	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii	2|1224|1236|2887326|468|469|40214	0.01422	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Thermanaerovibrio|s__Thermanaerovibrio_acidaminovorans	2|508458|649775|649776|649777|81461|81462	0.01394	
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB75737|s__GGB75737_SGB102653	2|95818|||||	0.01355	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	2|201174|1760|85004|31953|1678|1680	0.0132	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_210_6	2|1224|28216|80840|80864|12916|2699468	0.01228	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Laribacter|s__Laribacter_hongkongensis	2|1224|28216|206351|1499392|168470|168471	0.01199	
k__Bacteria|p__Chloroflexi|c__CFGB24537|o__OFGB24537|f__FGB24537|g__GGB41833|s__GGB41833_SGB58930	2|200795|||||	0.01193	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27178|s__GGB27178_SGB39397	2157|28890|183925|2158|2159||	0.01174	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Azonexus|s__Azonexus_hydrophilus	2|1224|28216|206389|2008795|146936|418702	0.01144	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_aveniformis	2|1224|28211|204458|76892|41275|370977	0.01133	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_SGB6173	2|1239|91061|186826|81852|1350|	0.01091	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Burkholderiales_unclassified|s__Burkholderiales_unclassified_SGB103074	2|1224|28216|80840|||	0.01063	
k__Bacteria|p__Kiritimatiellaeota|c__CFGB30752|o__OFGB30752|f__FGB30752|g__GGB73294|s__GGB73294_SGB53331	2|134625|||||	0.01042	
k__Bacteria|p__Firmicutes|c__CFGB3438|o__OFGB3438|f__FGB3438|g__GGB57993|s__GGB57993_SGB79614	2|1239|||||	0.0103	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_sp_86	2|1224|28221|213115|194924|872|2666132	0.01001	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB42431|s__GGB42431_SGB48050	2|1239|186801|186802|216572||	0.00951	
k__Bacteria|p__Proteobacteria|c__CFGB8514|o__OFGB8514|f__FGB8514|g__GGB25847|s__GGB25847_SGB37835	2|1224|||||	0.00948	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_towneri	2|1224|1236|2887326|468|469|202956	0.00927	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Paralysiella|s__Paralysiella_testudinis	2|1224|28216|206351|481|2898489|2809020	0.00915	
k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB30134|s__GGB30134_SGB43057	2|1239|||||	0.00855	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_delafieldii	2|1224|28216|80840|80864|12916|47920	0.00851	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides	2|1224|28211|356|82115|323620|352475	0.00831	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_caeni	2|1224|28216|80840|80864|12916|343013	0.0074	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bromii	2|1239|186801|186802|216572|1263|40518	0.00704	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_minimum	2|201174|1760|85004|31953|1678|1693	0.00651	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB35331|s__GGB35331_SGB62019	2|1224|1236|135614|32033||	0.00641	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylovorus	2|1239|91061|186826|33958|1578|1604	0.0062	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB75632|s__GGB75632_SGB103050	2|1224|28216|80840|80864||	0.00588	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_NSJ_42	2|1239|186801|186802|31979|1485|2763037	0.00582	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Rhodocyclaceae_unclassified|s__Rhodocyclaceae_bacterium	2|1224|28216|206389|75787||1898103	0.00573	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__GGB44499|s__GGB44499_SGB61930	2|1224|28216|206389|75787||	0.00558	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Candidatus_Competibacteraceae|g__Candidatus_Competibacter|s__Candidatus_Competibacter_denitrificans	2|1224|1236||1400857|221279|1400862	0.00535	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Sphaerotilus|s__Sphaerotilus_montanus	2|1224|28216|80840||34102|522889	0.00534	
k__Bacteria|p__Firmicutes|c__CFGB1927|o__OFGB1927|f__FGB1927|g__GGB24917|s__GGB24917_SGB36828	2|1239|||||	0.00497	
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Aggregatilineales|f__Aggregatilineaceae|g__GGB45347|s__GGB45347_SGB62879	2|200795|292625|2806304|2806305||	0.00497	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB44498|s__GGB44498_SGB103071	2|1224|28216||||	0.00494	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB44403|s__GGB44403_SGB103000	2|1224|28216|80840|80864||	0.00476	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	2157|28890|183925|2158|2159|2172|2173	0.00445	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_badia	2|1224|28216|80840|80864|283|265291	0.00444	
k__Bacteria|p__Deferribacteres|c__CFGB25719|o__OFGB25719|f__FGB25719|g__GGB60175|s__GGB60175_SGB82100	2|200930|||||	0.00433	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_mitrae	2|201174|1760|85006|85023|33882|664640	0.00432	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__GGB26464|s__GGB26464_SGB38629	2|1224|28216|206351|1499392||	0.00425	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_caviae	2|1224|1236|135624|84642|642|648	0.00407	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_bilis	2|1239|526524|526525|2810281|191303|2735723	0.00405	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Variimorphobacter|s__Variimorphobacter_saccharofermentans	2|1239|186801|186802|186803|2893029|2755051	0.00403	
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae|g__GGB63347|s__GGB63347_SGB85649	2|57723|204432|332160|1962910||	0.00377	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_fallax	2|201174|1760|85007|1762|1866885|1793	0.00366	
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineae_unclassified|f__Anaerolineae_unclassified|g__Anaerolineae_unclassified|s__Anaerolineae_bacterium_clx_CAG2	2|200795|292625||||2705080	0.00338	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	2|1239|186801|186802|31979|1485|1502	0.00329	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__GGB44548|s__GGB44548_SGB61987	2|1224|28216|206389|75787||	0.00322	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Simplicispira|s__Simplicispira_SGB61893	2|1224|28216|80840|80864|352450|	0.00319	
k__Bacteria|p__Candidatus_Cloacimonetes|c__Candidatus_Cloacimonetes_unclassified|o__Candidatus_Cloacimonetes_unclassified|f__Candidatus_Cloacimonetes_unclassified|g__GGB24645|s__GGB24645_SGB36508	2|456828|||||	0.00304	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_asplenii	2|201174|1760|85007|85026|2053|2725283	0.00295	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas|s__Pleomorphomonas_koreensis	2|1224|28211|356|2843308|261933|257440	0.00279	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_phenylacetica	2|1224|28216|206389|2008794|33057|164400	0.00264	
k__Bacteria|p__Proteobacteria|c__CFGB41806|o__OFGB41806|f__FGB41806|g__GGB41806|s__GGB41806_SGB58900	2|1224|||||	0.00263	
k__Bacteria|p__Candidatus_Hydrogenedentes|c__CFGB8426|o__OFGB8426|f__FGB8426|g__GGB25719|s__GGB25719_SGB61051	2|142187|||||	0.0026	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae|g__Tepidanaerobacter|s__Tepidanaerobacter_acetatoxydans	2|1239|186801|2770089|2770092|499228|499229	0.00256	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_parvus	2|1224|1236|2887326|468|469|134533	0.00254	
k__Bacteria|p__Proteobacteria|c__CFGB76416|o__OFGB76416|f__FGB76416|g__GGB44369|s__GGB44369_SGB61784	2|1224|||||	0.00251	
k__Bacteria|p__Synergistetes|c__CFGB15867|o__OFGB15867|f__FGB15867|g__GGB44170|s__GGB44170_SGB61568	2|508458|||||	0.00236	
k__Bacteria|p__Synergistetes|c__CFGB7945|o__OFGB7945|f__FGB7945|g__GGB24768|s__GGB24768_SGB36660	2|508458|||||	0.00217	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	2|201174|1760|85004|31953|1678|216816	0.00208	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_aggregans	2|1239|186801|186802|186806|1730|81409	0.00207	
k__Bacteria|p__Bacteroidetes|c__CFGB8910|o__OFGB8910|f__FGB8910|g__GGB26682|s__GGB26682_SGB38863	2|976|||||	0.00191	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella|s__Sebaldella_termitidis	2|32066|203490|203491|1129771|32068|826	0.00181	
k__Bacteria|p__Actinobacteria|c__CFGB76411|o__OFGB76411|f__FGB76411|g__GGB24874|s__GGB24874_SGB36777	2|201174|||||	0.0018	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Tsukamurellaceae|g__Tsukamurella|s__Tsukamurella_pseudospumae	2|201174|1760|85007|85028|2060|239498	0.00178	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4149	2|1239|186801|186802|31979||2830659	0.00177	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media	2|1224|1236|135624|84642|642|651	0.00172	
k__Bacteria|p__Candidatus_Aminicenantes|c__CFGB8486|o__OFGB8486|f__FGB8486|g__GGB25801|s__GGB25801_SGB37786	2|67817|||||	0.00158	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	2|1239|186801|186802|186804|1505657|261299	0.00153	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Brevilactibacter|s__Brevilactibacter_flavus	2|201174|1760|85009|31957|2717325|2072026	0.00149	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_M26	2|201174|1760|85007|1762|1763|1762962	0.00149	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_flavescens	2|201174|1760|85009|31957|72763|399497	0.00138	
